Channel Index,Frame,Track ID,Steps, X (nm),Y (nm),Z (nm),Photon Count,Diffusion coeff. (um^2/s),Total Displacement,Duration (us)
1,6846,18579,78,48930.6,64903,0,3012.56,0.0370225,0.434194,2.34E+06
1,6847,18579,78,48939.3,64895.5,0,1410.58,0.0370225,0.434194,2.34E+06
1,6848,18579,78,48904.6,64930.8,0,873.604,0.0370225,0.434194,2.34E+06
1,6849,18579,78,48897.6,64923.8,0,1809.62,0.0370225,0.434194,2.34E+06
1,6850,18579,78,48889.3,64964.6,0,553.766,0.0370225,0.434194,2.34E+06
1,6851,18579,78,48879.9,64977.7,0,1943.25,0.0370225,0.434194,2.34E+06
1,6852,18579,78,48914,64968.9,0,728.495,0.0370225,0.434194,2.34E+06
1,6853,18579,78,48885.3,64978.4,0,503.086,0.0370225,0.434194,2.34E+06
1,6854,18579,78,48934.2,64989.9,0,2759.86,0.0370225,0.434194,2.34E+06
1,6855,18579,78,48900,64991.6,0,1398.12,0.0370225,0.434194,2.34E+06
1,6856,18579,78,48889.6,64957.6,0,1012.16,0.0370225,0.434194,2.34E+06
1,6857,18579,78,48963.5,65037.2,0,2679.28,0.0370225,0.434194,2.34E+06
1,6858,18579,78,48939.9,64959.9,0,662.338,0.0370225,0.434194,2.34E+06
1,6859,18579,78,48954,64944,0,926.263,0.0370225,0.434194,2.34E+06
1,6860,18579,78,48884.3,64969.1,0,716.425,0.0370225,0.434194,2.34E+06
1,6785,18590,14,41264.4,30066,0,866.98,0.192124,5.90822,420040
1,6786,18590,14,41262,29838.5,0,1902.85,0.192124,5.90822,420040
1,6787,18590,14,41224.5,29750.8,0,1137.38,0.192124,5.90822,420040
1,6788,18590,14,41132.2,29582,0,1147.02,0.192124,5.90822,420040
1,6789,18590,14,41150.2,29540.7,0,1153.93,0.192124,5.90822,420040
1,6790,18590,14,41166.1,29639.7,0,1252.5,0.192124,5.90822,420040
1,6791,18590,14,41083.8,29654.8,0,1061.78,0.192124,5.90822,420040
1,6792,18590,14,41017.1,29609.8,0,1041.52,0.192124,5.90822,420040
1,6793,18590,14,40819.3,29598.1,0,1226.19,0.192124,5.90822,420040
1,6794,18590,14,40689,29668.2,0,1228.45,0.192124,5.90822,420040
1,6795,18590,14,40641,29727.6,0,1402.35,0.192124,5.90822,420040
1,6796,18590,14,40577.6,29792.8,0,1039.96,0.192124,5.90822,420040
1,6797,18590,14,40562.6,29854.3,0,1055.68,0.192124,5.90822,420040
1,6798,18590,14,40618,29815.3,0,919.459,0.192124,5.90822,420040
1,6799,18590,14,40657.2,29735.5,0,2062.14,0.192124,5.90822,420040
1,6785,18592,10,35921.6,58098.1,0,1207.87,0.041341,0.457259,300029
1,6786,18592,10,35921.9,58126.7,0,1214.93,0.041341,0.457259,300029
1,6787,18592,10,35948.8,58191.8,0,1204.19,0.041341,0.457259,300029
1,6788,18592,10,35902.5,58202.5,0,1372.72,0.041341,0.457259,300029
1,6789,18592,10,35896.4,58216.7,0,567.456,0.041341,0.457259,300029
1,6790,18592,10,35939.8,58251.8,0,1448.77,0.041341,0.457259,300029
1,6791,18592,10,35964.4,58157.5,0,1019.57,0.041341,0.457259,300029
1,6792,18592,10,35960,58093,0,1016.22,0.041341,0.457259,300029
1,6793,18592,10,36012.7,58075,0,784.195,0.041341,0.457259,300029
1,6794,18592,10,36003.5,58033.6,0,1177.4,0.041341,0.457259,300029
1,6795,18592,10,35951.5,58053.7,0,581.3,0.041341,0.457259,300029
1,6786,18594,3,23308.3,43697,0,819.756,0.194908,0.159694,90008.7
1,6787,18594,3,23339.1,43801.9,0,2280.8,0.194908,0.159694,90008.7
1,6788,18594,3,23348.1,43627.6,0,2232.37,0.194908,0.159694,90008.7
1,6789,18594,3,23325.5,43689.8,0,580.595,0.194908,0.159694,90008.7
1,6788,18598,4,36467.7,14033.7,0,1503.23,0.276292,0.250625,120012
1,6789,18598,4,36240.1,14143,0,5601.63,0.276292,0.250625,120012
1,6790,18598,4,36251.9,14145.6,0,5225.99,0.276292,0.250625,120012
1,6791,18598,4,36338.6,14069.4,0,4829.26,0.276292,0.250625,120012
1,6792,18598,4,36442.1,14048,0,2078.53,0.276292,0.250625,120012
1,6789,18605,3,28597.3,54656.6,0,776.655,0.137542,1.55846,90008.7
1,6790,18605,3,28668.6,54740.8,0,882.892,0.137542,1.55846,90008.7
1,6791,18605,3,28593.6,54858.6,0,1338.28,0.137542,1.55846,90008.7
1,6792,18605,3,28623.3,54837.1,0,892.042,0.137542,1.55846,90008.7
1,6791,18611,8,34770.7,57069.2,0,1775.26,0.0231361,0.921591,240023
1,6792,18611,8,34813.5,57066.8,0,1760.59,0.0231361,0.921591,240023
1,6793,18611,8,34806.9,57076.5,0,2010.21,0.0231361,0.921591,240023
1,6794,18611,8,34829.8,57072.4,0,1841.94,0.0231361,0.921591,240023
1,6795,18611,8,34834,57091.4,0,1678.61,0.0231361,0.921591,240023
1,6796,18611,8,34831,57059.2,0,1906.13,0.0231361,0.921591,240023
1,6797,18611,8,34827.7,57044.3,0,1617.64,0.0231361,0.921591,240023
1,6798,18611,8,34833.1,57058.6,0,1996.4,0.0231361,0.921591,240023
1,6799,18611,8,34828.2,57160.4,0,977.143,0.0231361,0.921591,240023
1,6795,18621,4,42596.8,53288.7,0,695.47,0.187972,2.04598,120012
1,6796,18621,4,42639,53377.7,0,1671.61,0.187972,2.04598,120012
1,6797,18621,4,42467.4,53484.1,0,1694.46,0.187972,2.04598,120012
1,6798,18621,4,42410.6,53419.6,0,933.816,0.187972,2.04598,120012
1,6799,18621,4,42432,53462.3,0,701.716,0.187972,2.04598,120012
1,6797,18626,4,36577.2,14061.5,0,357.375,0.198001,0.825698,120012
1,6798,18626,4,36511.1,13959.8,0,7038.56,0.198001,0.825698,120012
1,6799,18626,4,36481.7,14054.4,0,8561.28,0.198001,0.825698,120012
1,6800,18626,4,36402,14143.5,0,5755.07,0.198001,0.825698,120012
1,6801,18626,4,36492.3,14015.4,0,740.055,0.198001,0.825698,120012
1,6799,18636,4,38819.8,63990.8,0,822.469,0.0110192,0.378829,120012
1,6800,18636,4,38852.2,63955.4,0,1248.95,0.0110192,0.378829,120012
1,6801,18636,4,38839.9,63969,0,897.226,0.0110192,0.378829,120012
1,6802,18636,4,38867.2,63978.7,0,1196.58,0.0110192,0.378829,120012
1,6803,18636,4,38861.2,63975.1,0,582.489,0.0110192,0.378829,120012
1,6803,18649,7,48663.1,44539.6,0,990.499,0.0140442,0.12191,210020
1,6804,18649,7,48633.6,44594.7,0,530.482,0.0140442,0.12191,210020
1,6805,18649,7,48639.6,44563.2,0,825.251,0.0140442,0.12191,210020
1,6806,18649,7,48660.1,44586.9,0,823.778,0.0140442,0.12191,210020
1,6807,18649,7,48656.6,44572,0,1490.03,0.0140442,0.12191,210020
1,6808,18649,7,48683.9,44574.2,0,1182.61,0.0140442,0.12191,210020
1,6809,18649,7,48660.4,44573.3,0,1059.43,0.0140442,0.12191,210020
1,6810,18649,7,48665.8,44553.6,0,1328.46,0.0140442,0.12191,210020
1,6804,18650,4,29990.1,53096.5,0,688.181,0.0154322,0.212949,120012
1,6805,18650,4,29991.2,53071.9,0,903.603,0.0154322,0.212949,120012
1,6806,18650,4,29971,53072.9,0,871.04,0.0154322,0.212949,120012
1,6807,18650,4,30010.4,53082.3,0,2552.59,0.0154322,0.212949,120012
1,6808,18650,4,29980.1,53119.3,0,681.749,0.0154322,0.212949,120012
1,6805,18654,8,36690.8,68097.8,0,1468.82,0.0249635,0.507964,240023
1,6806,18654,8,36679.9,68109,0,1632.58,0.0249635,0.507964,240023
1,6807,18654,8,36733.8,68133.6,0,3955.88,0.0249635,0.507964,240023
1,6808,18654,8,36709.3,68094.2,0,681.607,0.0249635,0.507964,240023
1,6809,18654,8,36737.7,68109.1,0,1153.74,0.0249635,0.507964,240023
1,6810,18654,8,36719.9,68144.4,0,9554.2,0.0249635,0.507964,240023
1,6811,18654,8,36752.8,68087,0,642.813,0.0249635,0.507964,240023
1,6812,18654,8,36746.8,68104,0,828.932,0.0249635,0.507964,240023
1,6813,18654,8,36720.3,68149.4,0,2877.69,0.0249635,0.507964,240023
1,6810,18674,3,23342.3,43630.7,0,2839.48,0.157508,0.350375,90008.7
1,6811,18674,3,23401,43655.6,0,1711.14,0.157508,0.350375,90008.7
1,6812,18674,3,23283.9,43718.4,0,861.048,0.157508,0.350375,90008.7
1,6813,18674,3,23319.4,43596.7,0,3587.62,0.157508,0.350375,90008.7
1,6814,18686,4,37634.5,16839.6,0,567.218,0.158768,0.16486,120012
1,6815,18686,4,37539.7,16841.1,0,1802.46,0.158768,0.16486,120012
1,6816,18686,4,37595.1,16854.5,0,2014.69,0.158768,0.16486,120012
1,6817,18686,4,37734.8,16796.3,0,1018.13,0.158768,0.16486,120012
1,6818,18686,4,37615.8,16834.9,0,1748.97,0.158768,0.16486,120012
1,6814,18689,7,26677.7,48890.7,0,4735.57,0.24011,3.10397,210020
1,6815,18689,7,26388.4,48814.3,0,5765.53,0.24011,3.10397,210020
1,6816,18689,7,26331.4,48924.8,0,1405.98,0.24011,3.10397,210020
1,6817,18689,7,26360.3,48896.7,0,1827.8,0.24011,3.10397,210020
1,6818,18689,7,26319.5,48884.6,0,1056.06,0.24011,3.10397,210020
1,6819,18689,7,26282.3,48929.6,0,1411.26,0.24011,3.10397,210020
1,6820,18689,7,26401,48908.1,0,1848.44,0.24011,3.10397,210020
1,6821,18689,7,26318.5,48944.4,0,1243.92,0.24011,3.10397,210020
1,6815,18693,10,24726.2,52937.4,0,1231.68,0.013819,0.320227,300029
1,6816,18693,10,24702.2,52937.8,0,993.859,0.013819,0.320227,300029
1,6817,18693,10,24680.8,52932.3,0,1139.6,0.013819,0.320227,300029
1,6818,18693,10,24687.7,52919.6,0,1291.34,0.013819,0.320227,300029
1,6819,18693,10,24701.3,52955.6,0,1549.12,0.013819,0.320227,300029
1,6820,18693,10,24721.7,52932.4,0,1352.27,0.013819,0.320227,300029
1,6821,18693,10,24704.3,52938.7,0,1155.84,0.013819,0.320227,300029
1,6822,18693,10,24714.8,52903.5,0,1371.79,0.013819,0.320227,300029
1,6823,18693,10,24691.7,52925.7,0,1346.34,0.013819,0.320227,300029
1,6824,18693,10,24727.9,52911.5,0,1464.42,0.013819,0.320227,300029
1,6825,18693,10,24693.1,52955,0,674.628,0.013819,0.320227,300029
1,6816,18697,20,41834.4,30798.7,0,2546.46,0.180303,1.58486,600058
1,6817,18697,20,41848.7,30725.8,0,2043.23,0.180303,1.58486,600058
1,6818,18697,20,41952.8,30743,0,1527.51,0.180303,1.58486,600058
1,6819,18697,20,41889.6,30678,0,1490.56,0.180303,1.58486,600058
1,6820,18697,20,41655,30642.4,0,918.716,0.180303,1.58486,600058
1,6821,18697,20,41400.5,30707.8,0,1126.13,0.180303,1.58486,600058
1,6822,18697,20,41308.6,30704.3,0,1440.38,0.180303,1.58486,600058
1,6823,18697,20,41279.4,30653.4,0,1306.04,0.180303,1.58486,600058
1,6824,18697,20,41182.7,30663.3,0,1226.25,0.180303,1.58486,600058
1,6825,18697,20,41079.4,30685.7,0,1258.41,0.180303,1.58486,600058
1,6826,18697,20,41053.5,30651.1,0,1179.55,0.180303,1.58486,600058
1,6827,18697,20,41069.5,30646.2,0,1029.66,0.180303,1.58486,600058
1,6828,18697,20,41219.4,30579.6,0,1220.63,0.180303,1.58486,600058
1,6829,18697,20,41366.5,30603.6,0,1481.94,0.180303,1.58486,600058
1,6830,18697,20,41337.8,30639.9,0,1561.23,0.180303,1.58486,600058
1,6831,18697,20,41435.1,30619.7,0,1223.01,0.180303,1.58486,600058
1,6832,18697,20,41583.2,30600.2,0,1508.57,0.180303,1.58486,600058
1,6833,18697,20,41686.1,30631.8,0,794.497,0.180303,1.58486,600058
1,6834,18697,20,41746,30633.8,0,1000.06,0.180303,1.58486,600058
1,6835,18697,20,41712.9,30632.9,0,722.652,0.180303,1.58486,600058
1,6836,18697,20,41774.6,30623.2,0,846.545,0.180303,1.58486,600058
1,6817,18698,4,36449.9,13987.3,0,4912.09,0.163579,1.03568,120012
1,6818,18698,4,36436.5,14047.6,0,7644.64,0.163579,1.03568,120012
1,6819,18698,4,36439.3,14115.3,0,10538.2,0.163579,1.03568,120012
1,6820,18698,4,36501.3,13985.7,0,1657.21,0.163579,1.03568,120012
1,6821,18698,4,36395.5,14095.6,0,10332.3,0.163579,1.03568,120012
1,6818,18704,3,38998.8,18604.5,0,2066.98,0.0520786,0.805648,90008.7
1,6819,18704,3,38898.6,18576.2,0,2787.2,0.0520786,0.805648,90008.7
1,6820,18704,3,38932.9,18574.1,0,1778.79,0.0520786,0.805648,90008.7
1,6821,18704,3,38915.1,18561,0,1550.14,0.0520786,0.805648,90008.7
1,6825,18727,3,36379.3,14051.7,0,3184.54,0.13421,0.565305,90008.7
1,6826,18727,3,36491.1,14084.7,0,8150.17,0.13421,0.565305,90008.7
1,6827,18727,3,36519.1,13999.5,0,8194.97,0.13421,0.565305,90008.7
1,6828,18727,3,36443.2,14069,0,9703.35,0.13421,0.565305,90008.7
1,6825,18728,5,27522.4,38270,0,1167.15,0.0645595,1.00539,150014
1,6826,18728,5,27554.4,38370.4,0,777.591,0.0645595,1.00539,150014
1,6827,18728,5,27511.3,38350.5,0,1866.72,0.0645595,1.00539,150014
1,6828,18728,5,27494.7,38312.9,0,4200.87,0.0645595,1.00539,150014
1,6829,18728,5,27541.8,38318.5,0,1737.05,0.0645595,1.00539,150014
1,6830,18728,5,27468.4,38374.5,0,5210.89,0.0645595,1.00539,150014
1,6826,18731,3,40015.6,58989.1,0,1649.84,0.203964,0.686213,90008.7
1,6827,18731,3,40022.1,59022.6,0,595.711,0.203964,0.686213,90008.7
1,6828,18731,3,39917.4,58961.5,0,5565.1,0.203964,0.686213,90008.7
1,6829,18731,3,40095.2,58999.8,0,1000.98,0.203964,0.686213,90008.7
1,6828,18735,3,26693.4,48624.6,0,524.157,0.0404418,0.822955,90008.7
1,6829,18735,3,26677.6,48628.6,0,526.455,0.0404418,0.822955,90008.7
1,6830,18735,3,26626.9,48643.5,0,536.831,0.0404418,0.822955,90008.7
1,6831,18735,3,26663.6,48716.2,0,1293.48,0.0404418,0.822955,90008.7
1,6829,18741,3,42730.9,67405.6,0,570.039,0.0415453,0.307247,90008.7
1,6830,18741,3,42691.9,67473.6,0,503.785,0.0415453,0.307247,90008.7
1,6831,18741,3,42739.8,67466.7,0,585.403,0.0415453,0.307247,90008.7
1,6832,18741,3,42714.6,67437.7,0,627.978,0.0415453,0.307247,90008.7
1,6829,18742,14,37015.3,68291.4,0,787.623,0.0285597,0.281661,420040
1,6830,18742,14,37064.8,68286.2,0,905.72,0.0285597,0.281661,420040
1,6831,18742,14,37076.2,68308.3,0,1119.06,0.0285597,0.281661,420040
1,6832,18742,14,37071.6,68318.9,0,1020.16,0.0285597,0.281661,420040
1,6833,18742,14,37062.8,68262.9,0,754.838,0.0285597,0.281661,420040
1,6834,18742,14,37058.6,68341.5,0,772.829,0.0285597,0.281661,420040
1,6835,18742,14,37074.5,68312.5,0,978.027,0.0285597,0.281661,420040
1,6836,18742,14,37059.6,68260.4,0,846.607,0.0285597,0.281661,420040
1,6837,18742,14,37071.9,68322.5,0,968.496,0.0285597,0.281661,420040
1,6838,18742,14,37033,68339.9,0,3143.18,0.0285597,0.281661,420040
1,6839,18742,14,37084.5,68360.6,0,1459.21,0.0285597,0.281661,420040
1,6840,18742,14,37071.1,68341.6,0,668.34,0.0285597,0.281661,420040
1,6841,18742,14,37053.3,68314.5,0,1417.5,0.0285597,0.281661,420040
1,6842,18742,14,37072.5,68308.6,0,848.405,0.0285597,0.281661,420040
1,6843,18742,14,37007.4,68323.3,0,1915.72,0.0285597,0.281661,420040
1,6831,18746,4,41802.5,18009.6,0,3118.76,0.208978,1.47849,120012
1,6832,18746,4,41837.6,18045,0,2823.49,0.208978,1.47849,120012
1,6833,18746,4,41840.8,17959.9,0,1262.23,0.208978,1.47849,120012
1,6834,18746,4,41903.6,17817.2,0,10594.9,0.208978,1.47849,120012
1,6835,18746,4,41973.7,17984.2,0,2733.52,0.208978,1.47849,120012
1,6832,18749,3,27521.5,38350.7,0,8220.55,0.0259981,0.428405,90008.7
1,6833,18749,3,27523.7,38340,0,2955.95,0.0259981,0.428405,90008.7
1,6834,18749,3,27482.8,38385.9,0,3563.75,0.0259981,0.428405,90008.7
1,6835,18749,3,27472.9,38338.5,0,8312.45,0.0259981,0.428405,90008.7
1,6834,18754,9,41899.7,13672.8,0,1431.87,0.162895,2.02062,270026
1,6835,18754,9,41863,13664.6,0,1462.52,0.162895,2.02062,270026
1,6836,18754,9,41935.6,13681.7,0,2992.07,0.162895,2.02062,270026
1,6837,18754,9,41943,13700.4,0,4673.67,0.162895,2.02062,270026
1,6838,18754,9,42047.4,13581.6,0,8980.72,0.162895,2.02062,270026
1,6839,18754,9,42060.1,13529.5,0,1594.74,0.162895,2.02062,270026
1,6840,18754,9,41960,13619.4,0,4782.4,0.162895,2.02062,270026
1,6841,18754,9,41784.6,13705.3,0,2294.74,0.162895,2.02062,270026
1,6842,18754,9,41671.9,13732.4,0,4146.35,0.162895,2.02062,270026
1,6843,18754,9,41723.7,13830.6,0,19825.6,0.162895,2.02062,270026
1,6835,18759,10,39013.2,14993,0,990.693,0.208546,0.378962,300029
1,6836,18759,10,38996.1,15027.9,0,960.816,0.208546,0.378962,300029
1,6837,18759,10,39037.8,14926.5,0,1283.62,0.208546,0.378962,300029
1,6838,18759,10,38952.4,14916.1,0,1422.98,0.208546,0.378962,300029
1,6839,18759,10,38880.2,15011.4,0,1432.48,0.208546,0.378962,300029
1,6840,18759,10,38705.5,15167.8,0,908.583,0.208546,0.378962,300029
1,6841,18759,10,38760.3,15062.6,0,1097.02,0.208546,0.378962,300029
1,6842,18759,10,38946.3,15001,0,1134.72,0.208546,0.378962,300029
1,6843,18759,10,39044.8,15059.4,0,25054.4,0.208546,0.378962,300029
1,6844,18759,10,39082.1,14972.4,0,1245.25,0.208546,0.378962,300029
1,6845,18759,10,39054.5,15009.2,0,1770.7,0.208546,0.378962,300029
1,6837,18767,4,23313.1,43698.9,0,5770.46,0.0984786,0.932216,120012
1,6838,18767,4,23248.3,43741.8,0,1606.39,0.0984786,0.932216,120012
1,6839,18767,4,23355.3,43739.7,0,6837.07,0.0984786,0.932216,120012
1,6840,18767,4,23307.9,43730.7,0,2738.42,0.0984786,0.932216,120012
1,6841,18767,4,23204.1,43700.8,0,1286.27,0.0984786,0.932216,120012
1,6842,18780,3,41366.8,31361.1,0,1311.29,0.0712012,0.472356,90008.7
1,6843,18780,3,41357.5,31370.7,0,1206.61,0.0712012,0.472356,90008.7
1,6844,18780,3,41252.2,31405.1,0,863.299,0.0712012,0.472356,90008.7
1,6845,18780,3,41317.5,31386,0,1123.27,0.0712012,0.472356,90008.7
1,6844,18785,11,27488.2,38306.4,0,7940.12,0.0791807,0.22061,330032
1,6845,18785,11,27458.1,38286.4,0,4441.62,0.0791807,0.22061,330032
1,6846,18785,11,27525,38293,0,1594.37,0.0791807,0.22061,330032
1,6847,18785,11,27557,38440.2,0,1552.8,0.0791807,0.22061,330032
1,6848,18785,11,27495.4,38353.3,0,5722.56,0.0791807,0.22061,330032
1,6849,18785,11,27488.3,38380.8,0,1693.51,0.0791807,0.22061,330032
1,6850,18785,11,27470.6,38345.2,0,6015.17,0.0791807,0.22061,330032
1,6851,18785,11,27507.9,38384.6,0,6577.83,0.0791807,0.22061,330032
1,6852,18785,11,27435.2,38338.5,0,1021.66,0.0791807,0.22061,330032
1,6853,18785,11,27540.4,38311.9,0,4368.6,0.0791807,0.22061,330032
1,6854,18785,11,27486.4,38350.2,0,7205.06,0.0791807,0.22061,330032
1,6855,18785,11,27470.3,38325,0,2338.01,0.0791807,0.22061,330032
1,6847,18795,5,42719.4,67409.9,0,828.487,0.0132638,0.401513,150014
1,6848,18795,5,42764.1,67437.3,0,438.27,0.0132638,0.401513,150014
1,6849,18795,5,42751.3,67441,0,604.017,0.0132638,0.401513,150014
1,6850,18795,5,42760.1,67448,0,472.776,0.0132638,0.401513,150014
1,6851,18795,5,42714,67458.8,0,554.595,0.0132638,0.401513,150014
1,6852,18795,5,42715.3,67456.7,0,401.892,0.0132638,0.401513,150014
1,6850,18803,32,25458,51751.9,0,775.109,0.0223828,0.111632,960092
1,6851,18803,32,25445.2,51729.9,0,1155.52,0.0223828,0.111632,960092
1,6852,18803,32,25467.1,51675.5,0,1259.37,0.0223828,0.111632,960092
1,6853,18803,32,25459.4,51707.3,0,909.617,0.0223828,0.111632,960092
1,6854,18803,32,25432.7,51680.2,0,1320.2,0.0223828,0.111632,960092
1,6855,18803,32,25471.3,51723.3,0,742.77,0.0223828,0.111632,960092
1,6856,18803,32,25456,51708.3,0,1572.01,0.0223828,0.111632,960092
1,6857,18803,32,25446.5,51691,0,979.316,0.0223828,0.111632,960092
1,6858,18803,32,25448.9,51677.3,0,1172.33,0.0223828,0.111632,960092
1,6859,18803,32,25425.8,51696.2,0,1662.64,0.0223828,0.111632,960092
1,6860,18803,32,25422.2,51735.7,0,1086.55,0.0223828,0.111632,960092
1,6861,18803,32,25504.1,51748.2,0,1385.68,0.0223828,0.111632,960092
1,6862,18803,32,25482.1,51708.6,0,1179.3,0.0223828,0.111632,960092
1,6863,18803,32,25442.8,51720.2,0,1718.57,0.0223828,0.111632,960092
1,6864,18803,32,25481.1,51738.6,0,1731.98,0.0223828,0.111632,960092
1,6865,18803,32,25479.5,51718.6,0,1133.82,0.0223828,0.111632,960092
1,6866,18803,32,25468.1,51716,0,1278.41,0.0223828,0.111632,960092
1,6867,18803,32,25461,51743.6,0,1132.76,0.0223828,0.111632,960092
1,6868,18803,32,25447.6,51762.1,0,1224.95,0.0223828,0.111632,960092
1,6869,18803,32,25440.4,51801.7,0,1182.76,0.0223828,0.111632,960092
1,6870,18803,32,25480.3,51781.4,0,980.744,0.0223828,0.111632,960092
1,6871,18803,32,25466.8,51761.7,0,1358.81,0.0223828,0.111632,960092
1,6872,18803,32,25511,51743.8,0,1010.94,0.0223828,0.111632,960092
1,6873,18803,32,25472,51804.2,0,2052.97,0.0223828,0.111632,960092
1,6874,18803,32,25498.5,51778.9,0,1037.35,0.0223828,0.111632,960092
1,6875,18803,32,25461.1,51789.4,0,1342.21,0.0223828,0.111632,960092
1,6876,18803,32,25490.5,51762,0,1324.52,0.0223828,0.111632,960092
1,6877,18803,32,25497.9,51836,0,789.305,0.0223828,0.111632,960092
1,6878,18803,32,25500.8,51772.4,0,1068.5,0.0223828,0.111632,960092
1,6879,18803,32,25480.6,51751.1,0,1166.23,0.0223828,0.111632,960092
1,6880,18803,32,25457.8,51744.7,0,844.007,0.0223828,0.111632,960092
1,6881,18803,32,25486.3,51718.8,0,772.405,0.0223828,0.111632,960092
1,6882,18803,32,25468.1,51743.6,0,970.914,0.0223828,0.111632,960092
1,6852,18810,14,25443.8,39185.3,0,705.783,0.0332056,0.687369,420040
1,6853,18810,14,25476.8,39194.1,0,452.987,0.0332056,0.687369,420040
1,6854,18810,14,25428.6,39177.4,0,1227.41,0.0332056,0.687369,420040
1,6855,18810,14,25456.1,39176.1,0,1377.48,0.0332056,0.687369,420040
1,6856,18810,14,25452.7,39107.5,0,950.764,0.0332056,0.687369,420040
1,6857,18810,14,25459.7,39174.9,0,788.606,0.0332056,0.687369,420040
1,6858,18810,14,25487.1,39134.3,0,1085.44,0.0332056,0.687369,420040
1,6859,18810,14,25469,39106.7,0,969.941,0.0332056,0.687369,420040
1,6860,18810,14,25455.8,39097.8,0,1228.53,0.0332056,0.687369,420040
1,6861,18810,14,25451.9,39155.5,0,1567.03,0.0332056,0.687369,420040
1,6862,18810,14,25476.8,39182.8,0,1283.87,0.0332056,0.687369,420040
1,6863,18810,14,25461,39156,0,1093.55,0.0332056,0.687369,420040
1,6864,18810,14,25511.5,39143.1,0,784.811,0.0332056,0.687369,420040
1,6865,18810,14,25423.1,39104.4,0,1096.56,0.0332056,0.687369,420040
1,6866,18810,14,25466.8,39108.2,0,1457.51,0.0332056,0.687369,420040
1,6853,18813,3,41243.3,68529,0,722.677,0.0188623,0.182916,90008.7
1,6854,18813,3,41280.4,68555.4,0,619.683,0.0188623,0.182916,90008.7
1,6855,18813,3,41244.3,68527.8,0,927.623,0.0188623,0.182916,90008.7
1,6856,18813,3,41258.3,68513.7,0,1148.4,0.0188623,0.182916,90008.7
1,6858,18824,11,27532.3,38368.3,0,1430.36,0.0494754,0.667066,330032
1,6859,18824,11,27514.7,38352.7,0,6879.81,0.0494754,0.667066,330032
1,6860,18824,11,27542.7,38306.1,0,6817.13,0.0494754,0.667066,330032
1,6861,18824,11,27522.6,38368.6,0,6090.6,0.0494754,0.667066,330032
1,6862,18824,11,27476.6,38366.8,0,3799.82,0.0494754,0.667066,330032
1,6863,18824,11,27470.9,38322,0,1483.07,0.0494754,0.667066,330032
1,6864,18824,11,27438,38360.2,0,1454.86,0.0494754,0.667066,330032
1,6865,18824,11,27473.2,38384.4,0,3147.2,0.0494754,0.667066,330032
1,6866,18824,11,27439.8,38331.6,0,1017.78,0.0494754,0.667066,330032
1,6867,18824,11,27564.5,38306.8,0,2700.58,0.0494754,0.667066,330032
1,6868,18824,11,27481.6,38304.8,0,1576.32,0.0494754,0.667066,330032
1,6869,18824,11,27472.4,38318.1,0,933.755,0.0494754,0.667066,330032
1,6859,18829,3,19222.7,43722.4,0,1371.72,0.0665036,0.929192,90008.7
1,6860,18829,3,19157.6,43800.2,0,979.702,0.0665036,0.929192,90008.7
1,6861,18829,3,19218.7,43821.8,0,808.891,0.0665036,0.929192,90008.7
1,6862,18829,3,19256.8,43825.6,0,636.904,0.0665036,0.929192,90008.7
1,6859,18831,5,32616.3,56493.9,0,1095.38,0.0318291,0.0837357,150014
1,6860,18831,5,32633.4,56462.5,0,1179.2,0.0318291,0.0837357,150014
1,6861,18831,5,32613.2,56540.4,0,1069.74,0.0318291,0.0837357,150014
1,6862,18831,5,32567.6,56545.2,0,1067.04,0.0318291,0.0837357,150014
1,6863,18831,5,32595.9,56511.5,0,756.712,0.0318291,0.0837357,150014
1,6864,18831,5,32611.7,56485.2,0,700.006,0.0318291,0.0837357,150014
1,6861,18837,10,28664.2,43625.2,0,860.467,0.0698361,1.33132,300029
1,6862,18837,10,28775.9,43662.5,0,2298.98,0.0698361,1.33132,300029
1,6863,18837,10,28632.5,43678.5,0,4857.95,0.0698361,1.33132,300029
1,6864,18837,10,28683.6,43679,0,1262.44,0.0698361,1.33132,300029
1,6865,18837,10,28748.4,43655.5,0,1232.1,0.0698361,1.33132,300029
1,6866,18837,10,28755.2,43652.8,0,972.357,0.0698361,1.33132,300029
1,6867,18837,10,28757,43700,0,6501.28,0.0698361,1.33132,300029
1,6868,18837,10,28767.9,43738.7,0,6081.23,0.0698361,1.33132,300029
1,6869,18837,10,28741.1,43676,0,1558.93,0.0698361,1.33132,300029
1,6870,18837,10,28749.3,43730.1,0,2573.49,0.0698361,1.33132,300029
1,6871,18837,10,28793.6,43712,0,2407.43,0.0698361,1.33132,300029
1,6864,18846,9,27833.9,43284.4,0,1757.57,0.0325534,1.45416,270026
1,6865,18846,9,27831.5,43271.7,0,1805.81,0.0325534,1.45416,270026
1,6866,18846,9,27832,43307.2,0,1005.03,0.0325534,1.45416,270026
1,6867,18846,9,27828.1,43303.5,0,1496.16,0.0325534,1.45416,270026
1,6868,18846,9,27844.1,43318.4,0,1595.03,0.0325534,1.45416,270026
1,6869,18846,9,27858.9,43333.4,0,1150.21,0.0325534,1.45416,270026
1,6870,18846,9,27850.9,43308.2,0,707.923,0.0325534,1.45416,270026
1,6871,18846,9,27850,43292.9,0,1122.43,0.0325534,1.45416,270026
